delta,rep,method,choice,oracle_choice,accuracy,indecision,safety_violation,false_robustness
0.05,11,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,11,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,12,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,12,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,12,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,13,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,13,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,13,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,14,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,14,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,14,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,15,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,15,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,15,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,16,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,16,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,16,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,17,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,17,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,17,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,18,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,18,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,18,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,19,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,19,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,19,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,20,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,20,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,20,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,21,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,21,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,21,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,22,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,22,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,22,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,23,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,23,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,23,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,24,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,24,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,24,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,25,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,25,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,25,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,26,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,26,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,26,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,27,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,27,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,27,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,28,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,28,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,28,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,29,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,29,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,29,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,30,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,30,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,30,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,31,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,31,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,31,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,32,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,32,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,32,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,33,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,33,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,33,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,34,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,34,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,34,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,35,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,35,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,35,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,36,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,36,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,36,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,37,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,37,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,37,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,38,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,38,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,38,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,39,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,39,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,39,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,40,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,40,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,40,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,41,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,41,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,41,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,42,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,42,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,42,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,43,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,43,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,43,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,44,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,44,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,44,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,45,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,45,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,45,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,46,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,46,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,46,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,47,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,47,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,47,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,48,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,48,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,48,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,49,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,49,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,49,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,50,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,50,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,50,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,51,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,51,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,51,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,52,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,52,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,52,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,53,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,53,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,53,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,54,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,54,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,54,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,55,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,55,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,55,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,56,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,56,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,56,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,57,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,57,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,57,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,58,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,58,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,58,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,59,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,59,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,59,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,60,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,60,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,60,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,61,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,61,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,61,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,62,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,62,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,62,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,63,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,63,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,63,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,64,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,64,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,64,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,65,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,65,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,65,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,66,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,66,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,66,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,67,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,67,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,67,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,68,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,68,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,68,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,69,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,69,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,69,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,70,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,70,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,70,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,71,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,71,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,71,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,72,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,72,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,72,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,73,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,73,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,73,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,74,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,74,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,74,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,75,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,75,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,75,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,76,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,76,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,76,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,77,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,77,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,77,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,78,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,78,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,78,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,79,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,79,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,79,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,80,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,80,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,80,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,81,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,81,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,81,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,82,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,82,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,82,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,83,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,83,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,83,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,84,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,84,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,84,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,85,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,85,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,85,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,86,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,86,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,86,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,87,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,87,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,87,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,88,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,88,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,88,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,89,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,89,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,89,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,90,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,90,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,90,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,91,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,91,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,91,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,92,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,92,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,92,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,93,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,93,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,93,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,94,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,94,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,94,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,95,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,95,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,95,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,96,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,96,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,96,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,97,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,97,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,97,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,98,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,98,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,98,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,99,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,99,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,99,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,100,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,100,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,100,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,101,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,101,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,101,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,102,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,102,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,102,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,103,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,103,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,103,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,104,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,104,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,104,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,105,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,105,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,105,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,106,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,106,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,106,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,107,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,107,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,107,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,108,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,108,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,108,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,109,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,109,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,109,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,110,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,110,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,110,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,111,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,111,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,111,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,112,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,112,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,112,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,113,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,113,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,113,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,114,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,114,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,114,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,115,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,115,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,115,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,116,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,116,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,116,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,117,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,117,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,117,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,118,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,118,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,118,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,119,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,119,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,119,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,120,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,120,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,120,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,121,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,121,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,121,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,122,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,122,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,122,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.05,123,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.05,123,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
